File,digit,Speaker,Index,Pathing,mfcc,mfcc path
1_jackson_32.wav,1,jackson,32,free-spoken-digit-dataset/recordings/1_jackson_32.wav,1_jackson_32.wav.png,mfcc/1_jackson_32.wav.png
1_jackson_33.wav,1,jackson,33,free-spoken-digit-dataset/recordings/1_jackson_33.wav,1_jackson_33.wav.png,mfcc/1_jackson_33.wav.png
1_jackson_34.wav,1,jackson,34,free-spoken-digit-dataset/recordings/1_jackson_34.wav,1_jackson_34.wav.png,mfcc/1_jackson_34.wav.png
1_jackson_35.wav,1,jackson,35,free-spoken-digit-dataset/recordings/1_jackson_35.wav,1_jackson_35.wav.png,mfcc/1_jackson_35.wav.png
1_jackson_36.wav,1,jackson,36,free-spoken-digit-dataset/recordings/1_jackson_36.wav,1_jackson_36.wav.png,mfcc/1_jackson_36.wav.png
1_jackson_37.wav,1,jackson,37,free-spoken-digit-dataset/recordings/1_jackson_37.wav,1_jackson_37.wav.png,mfcc/1_jackson_37.wav.png
1_jackson_38.wav,1,jackson,38,free-spoken-digit-dataset/recordings/1_jackson_38.wav,1_jackson_38.wav.png,mfcc/1_jackson_38.wav.png
1_jackson_39.wav,1,jackson,39,free-spoken-digit-dataset/recordings/1_jackson_39.wav,1_jackson_39.wav.png,mfcc/1_jackson_39.wav.png
1_jackson_4.wav,1,jackson,4,free-spoken-digit-dataset/recordings/1_jackson_4.wav,1_jackson_4.wav.png,mfcc/1_jackson_4.wav.png
1_jackson_40.wav,1,jackson,40,free-spoken-digit-dataset/recordings/1_jackson_40.wav,1_jackson_40.wav.png,mfcc/1_jackson_40.wav.png
1_jackson_41.wav,1,jackson,41,free-spoken-digit-dataset/recordings/1_jackson_41.wav,1_jackson_41.wav.png,mfcc/1_jackson_41.wav.png
1_jackson_42.wav,1,jackson,42,free-spoken-digit-dataset/recordings/1_jackson_42.wav,1_jackson_42.wav.png,mfcc/1_jackson_42.wav.png
1_jackson_43.wav,1,jackson,43,free-spoken-digit-dataset/recordings/1_jackson_43.wav,1_jackson_43.wav.png,mfcc/1_jackson_43.wav.png
1_jackson_44.wav,1,jackson,44,free-spoken-digit-dataset/recordings/1_jackson_44.wav,1_jackson_44.wav.png,mfcc/1_jackson_44.wav.png
1_jackson_45.wav,1,jackson,45,free-spoken-digit-dataset/recordings/1_jackson_45.wav,1_jackson_45.wav.png,mfcc/1_jackson_45.wav.png
1_jackson_46.wav,1,jackson,46,free-spoken-digit-dataset/recordings/1_jackson_46.wav,1_jackson_46.wav.png,mfcc/1_jackson_46.wav.png
1_jackson_47.wav,1,jackson,47,free-spoken-digit-dataset/recordings/1_jackson_47.wav,1_jackson_47.wav.png,mfcc/1_jackson_47.wav.png
1_jackson_48.wav,1,jackson,48,free-spoken-digit-dataset/recordings/1_jackson_48.wav,1_jackson_48.wav.png,mfcc/1_jackson_48.wav.png
1_jackson_49.wav,1,jackson,49,free-spoken-digit-dataset/recordings/1_jackson_49.wav,1_jackson_49.wav.png,mfcc/1_jackson_49.wav.png
1_jackson_5.wav,1,jackson,5,free-spoken-digit-dataset/recordings/1_jackson_5.wav,1_jackson_5.wav.png,mfcc/1_jackson_5.wav.png
1_jackson_6.wav,1,jackson,6,free-spoken-digit-dataset/recordings/1_jackson_6.wav,1_jackson_6.wav.png,mfcc/1_jackson_6.wav.png
1_jackson_7.wav,1,jackson,7,free-spoken-digit-dataset/recordings/1_jackson_7.wav,1_jackson_7.wav.png,mfcc/1_jackson_7.wav.png
1_jackson_8.wav,1,jackson,8,free-spoken-digit-dataset/recordings/1_jackson_8.wav,1_jackson_8.wav.png,mfcc/1_jackson_8.wav.png
1_jackson_9.wav,1,jackson,9,free-spoken-digit-dataset/recordings/1_jackson_9.wav,1_jackson_9.wav.png,mfcc/1_jackson_9.wav.png
1_lucas_0.wav,1,lucas,0,free-spoken-digit-dataset/recordings/1_lucas_0.wav,1_lucas_0.wav.png,mfcc/1_lucas_0.wav.png
1_lucas_1.wav,1,lucas,1,free-spoken-digit-dataset/recordings/1_lucas_1.wav,1_lucas_1.wav.png,mfcc/1_lucas_1.wav.png
1_lucas_10.wav,1,lucas,10,free-spoken-digit-dataset/recordings/1_lucas_10.wav,1_lucas_10.wav.png,mfcc/1_lucas_10.wav.png
1_lucas_11.wav,1,lucas,11,free-spoken-digit-dataset/recordings/1_lucas_11.wav,1_lucas_11.wav.png,mfcc/1_lucas_11.wav.png
1_lucas_12.wav,1,lucas,12,free-spoken-digit-dataset/recordings/1_lucas_12.wav,1_lucas_12.wav.png,mfcc/1_lucas_12.wav.png
1_lucas_13.wav,1,lucas,13,free-spoken-digit-dataset/recordings/1_lucas_13.wav,1_lucas_13.wav.png,mfcc/1_lucas_13.wav.png
1_lucas_14.wav,1,lucas,14,free-spoken-digit-dataset/recordings/1_lucas_14.wav,1_lucas_14.wav.png,mfcc/1_lucas_14.wav.png
1_lucas_15.wav,1,lucas,15,free-spoken-digit-dataset/recordings/1_lucas_15.wav,1_lucas_15.wav.png,mfcc/1_lucas_15.wav.png
1_lucas_16.wav,1,lucas,16,free-spoken-digit-dataset/recordings/1_lucas_16.wav,1_lucas_16.wav.png,mfcc/1_lucas_16.wav.png
1_lucas_17.wav,1,lucas,17,free-spoken-digit-dataset/recordings/1_lucas_17.wav,1_lucas_17.wav.png,mfcc/1_lucas_17.wav.png
1_lucas_18.wav,1,lucas,18,free-spoken-digit-dataset/recordings/1_lucas_18.wav,1_lucas_18.wav.png,mfcc/1_lucas_18.wav.png
1_lucas_19.wav,1,lucas,19,free-spoken-digit-dataset/recordings/1_lucas_19.wav,1_lucas_19.wav.png,mfcc/1_lucas_19.wav.png
1_lucas_2.wav,1,lucas,2,free-spoken-digit-dataset/recordings/1_lucas_2.wav,1_lucas_2.wav.png,mfcc/1_lucas_2.wav.png
1_lucas_20.wav,1,lucas,20,free-spoken-digit-dataset/recordings/1_lucas_20.wav,1_lucas_20.wav.png,mfcc/1_lucas_20.wav.png
1_lucas_21.wav,1,lucas,21,free-spoken-digit-dataset/recordings/1_lucas_21.wav,1_lucas_21.wav.png,mfcc/1_lucas_21.wav.png
1_lucas_22.wav,1,lucas,22,free-spoken-digit-dataset/recordings/1_lucas_22.wav,1_lucas_22.wav.png,mfcc/1_lucas_22.wav.png
1_lucas_23.wav,1,lucas,23,free-spoken-digit-dataset/recordings/1_lucas_23.wav,1_lucas_23.wav.png,mfcc/1_lucas_23.wav.png
1_lucas_24.wav,1,lucas,24,free-spoken-digit-dataset/recordings/1_lucas_24.wav,1_lucas_24.wav.png,mfcc/1_lucas_24.wav.png
1_lucas_25.wav,1,lucas,25,free-spoken-digit-dataset/recordings/1_lucas_25.wav,1_lucas_25.wav.png,mfcc/1_lucas_25.wav.png
1_lucas_26.wav,1,lucas,26,free-spoken-digit-dataset/recordings/1_lucas_26.wav,1_lucas_26.wav.png,mfcc/1_lucas_26.wav.png
1_lucas_27.wav,1,lucas,27,free-spoken-digit-dataset/recordings/1_lucas_27.wav,1_lucas_27.wav.png,mfcc/1_lucas_27.wav.png
1_lucas_28.wav,1,lucas,28,free-spoken-digit-dataset/recordings/1_lucas_28.wav,1_lucas_28.wav.png,mfcc/1_lucas_28.wav.png
1_lucas_29.wav,1,lucas,29,free-spoken-digit-dataset/recordings/1_lucas_29.wav,1_lucas_29.wav.png,mfcc/1_lucas_29.wav.png
1_lucas_3.wav,1,lucas,3,free-spoken-digit-dataset/recordings/1_lucas_3.wav,1_lucas_3.wav.png,mfcc/1_lucas_3.wav.png
1_lucas_30.wav,1,lucas,30,free-spoken-digit-dataset/recordings/1_lucas_30.wav,1_lucas_30.wav.png,mfcc/1_lucas_30.wav.png
1_lucas_31.wav,1,lucas,31,free-spoken-digit-dataset/recordings/1_lucas_31.wav,1_lucas_31.wav.png,mfcc/1_lucas_31.wav.png
1_lucas_32.wav,1,lucas,32,free-spoken-digit-dataset/recordings/1_lucas_32.wav,1_lucas_32.wav.png,mfcc/1_lucas_32.wav.png
1_lucas_33.wav,1,lucas,33,free-spoken-digit-dataset/recordings/1_lucas_33.wav,1_lucas_33.wav.png,mfcc/1_lucas_33.wav.png
1_lucas_34.wav,1,lucas,34,free-spoken-digit-dataset/recordings/1_lucas_34.wav,1_lucas_34.wav.png,mfcc/1_lucas_34.wav.png
1_lucas_35.wav,1,lucas,35,free-spoken-digit-dataset/recordings/1_lucas_35.wav,1_lucas_35.wav.png,mfcc/1_lucas_35.wav.png
1_lucas_36.wav,1,lucas,36,free-spoken-digit-dataset/recordings/1_lucas_36.wav,1_lucas_36.wav.png,mfcc/1_lucas_36.wav.png
1_lucas_37.wav,1,lucas,37,free-spoken-digit-dataset/recordings/1_lucas_37.wav,1_lucas_37.wav.png,mfcc/1_lucas_37.wav.png
1_lucas_38.wav,1,lucas,38,free-spoken-digit-dataset/recordings/1_lucas_38.wav,1_lucas_38.wav.png,mfcc/1_lucas_38.wav.png
1_lucas_39.wav,1,lucas,39,free-spoken-digit-dataset/recordings/1_lucas_39.wav,1_lucas_39.wav.png,mfcc/1_lucas_39.wav.png
1_lucas_4.wav,1,lucas,4,free-spoken-digit-dataset/recordings/1_lucas_4.wav,1_lucas_4.wav.png,mfcc/1_lucas_4.wav.png
1_lucas_40.wav,1,lucas,40,free-spoken-digit-dataset/recordings/1_lucas_40.wav,1_lucas_40.wav.png,mfcc/1_lucas_40.wav.png
1_lucas_41.wav,1,lucas,41,free-spoken-digit-dataset/recordings/1_lucas_41.wav,1_lucas_41.wav.png,mfcc/1_lucas_41.wav.png
1_lucas_42.wav,1,lucas,42,free-spoken-digit-dataset/recordings/1_lucas_42.wav,1_lucas_42.wav.png,mfcc/1_lucas_42.wav.png
1_lucas_43.wav,1,lucas,43,free-spoken-digit-dataset/recordings/1_lucas_43.wav,1_lucas_43.wav.png,mfcc/1_lucas_43.wav.png
1_lucas_44.wav,1,lucas,44,free-spoken-digit-dataset/recordings/1_lucas_44.wav,1_lucas_44.wav.png,mfcc/1_lucas_44.wav.png
1_lucas_45.wav,1,lucas,45,free-spoken-digit-dataset/recordings/1_lucas_45.wav,1_lucas_45.wav.png,mfcc/1_lucas_45.wav.png
1_lucas_46.wav,1,lucas,46,free-spoken-digit-dataset/recordings/1_lucas_46.wav,1_lucas_46.wav.png,mfcc/1_lucas_46.wav.png
1_lucas_47.wav,1,lucas,47,free-spoken-digit-dataset/recordings/1_lucas_47.wav,1_lucas_47.wav.png,mfcc/1_lucas_47.wav.png
1_lucas_48.wav,1,lucas,48,free-spoken-digit-dataset/recordings/1_lucas_48.wav,1_lucas_48.wav.png,mfcc/1_lucas_48.wav.png
1_lucas_49.wav,1,lucas,49,free-spoken-digit-dataset/recordings/1_lucas_49.wav,1_lucas_49.wav.png,mfcc/1_lucas_49.wav.png
1_lucas_5.wav,1,lucas,5,free-spoken-digit-dataset/recordings/1_lucas_5.wav,1_lucas_5.wav.png,mfcc/1_lucas_5.wav.png
1_lucas_6.wav,1,lucas,6,free-spoken-digit-dataset/recordings/1_lucas_6.wav,1_lucas_6.wav.png,mfcc/1_lucas_6.wav.png
1_lucas_7.wav,1,lucas,7,free-spoken-digit-dataset/recordings/1_lucas_7.wav,1_lucas_7.wav.png,mfcc/1_lucas_7.wav.png
1_lucas_8.wav,1,lucas,8,free-spoken-digit-dataset/recordings/1_lucas_8.wav,1_lucas_8.wav.png,mfcc/1_lucas_8.wav.png
1_lucas_9.wav,1,lucas,9,free-spoken-digit-dataset/recordings/1_lucas_9.wav,1_lucas_9.wav.png,mfcc/1_lucas_9.wav.png
1_nicolas_0.wav,1,nicolas,0,free-spoken-digit-dataset/recordings/1_nicolas_0.wav,1_nicolas_0.wav.png,mfcc/1_nicolas_0.wav.png
1_nicolas_1.wav,1,nicolas,1,free-spoken-digit-dataset/recordings/1_nicolas_1.wav,1_nicolas_1.wav.png,mfcc/1_nicolas_1.wav.png
1_nicolas_10.wav,1,nicolas,10,free-spoken-digit-dataset/recordings/1_nicolas_10.wav,1_nicolas_10.wav.png,mfcc/1_nicolas_10.wav.png
1_nicolas_11.wav,1,nicolas,11,free-spoken-digit-dataset/recordings/1_nicolas_11.wav,1_nicolas_11.wav.png,mfcc/1_nicolas_11.wav.png
1_nicolas_12.wav,1,nicolas,12,free-spoken-digit-dataset/recordings/1_nicolas_12.wav,1_nicolas_12.wav.png,mfcc/1_nicolas_12.wav.png
1_nicolas_13.wav,1,nicolas,13,free-spoken-digit-dataset/recordings/1_nicolas_13.wav,1_nicolas_13.wav.png,mfcc/1_nicolas_13.wav.png
1_nicolas_14.wav,1,nicolas,14,free-spoken-digit-dataset/recordings/1_nicolas_14.wav,1_nicolas_14.wav.png,mfcc/1_nicolas_14.wav.png
1_nicolas_15.wav,1,nicolas,15,free-spoken-digit-dataset/recordings/1_nicolas_15.wav,1_nicolas_15.wav.png,mfcc/1_nicolas_15.wav.png
1_nicolas_16.wav,1,nicolas,16,free-spoken-digit-dataset/recordings/1_nicolas_16.wav,1_nicolas_16.wav.png,mfcc/1_nicolas_16.wav.png
1_nicolas_17.wav,1,nicolas,17,free-spoken-digit-dataset/recordings/1_nicolas_17.wav,1_nicolas_17.wav.png,mfcc/1_nicolas_17.wav.png
1_nicolas_18.wav,1,nicolas,18,free-spoken-digit-dataset/recordings/1_nicolas_18.wav,1_nicolas_18.wav.png,mfcc/1_nicolas_18.wav.png
1_nicolas_19.wav,1,nicolas,19,free-spoken-digit-dataset/recordings/1_nicolas_19.wav,1_nicolas_19.wav.png,mfcc/1_nicolas_19.wav.png
1_nicolas_2.wav,1,nicolas,2,free-spoken-digit-dataset/recordings/1_nicolas_2.wav,1_nicolas_2.wav.png,mfcc/1_nicolas_2.wav.png
1_nicolas_20.wav,1,nicolas,20,free-spoken-digit-dataset/recordings/1_nicolas_20.wav,1_nicolas_20.wav.png,mfcc/1_nicolas_20.wav.png
1_nicolas_21.wav,1,nicolas,21,free-spoken-digit-dataset/recordings/1_nicolas_21.wav,1_nicolas_21.wav.png,mfcc/1_nicolas_21.wav.png
1_nicolas_22.wav,1,nicolas,22,free-spoken-digit-dataset/recordings/1_nicolas_22.wav,1_nicolas_22.wav.png,mfcc/1_nicolas_22.wav.png
1_nicolas_23.wav,1,nicolas,23,free-spoken-digit-dataset/recordings/1_nicolas_23.wav,1_nicolas_23.wav.png,mfcc/1_nicolas_23.wav.png
1_nicolas_24.wav,1,nicolas,24,free-spoken-digit-dataset/recordings/1_nicolas_24.wav,1_nicolas_24.wav.png,mfcc/1_nicolas_24.wav.png
1_nicolas_25.wav,1,nicolas,25,free-spoken-digit-dataset/recordings/1_nicolas_25.wav,1_nicolas_25.wav.png,mfcc/1_nicolas_25.wav.png
1_nicolas_26.wav,1,nicolas,26,free-spoken-digit-dataset/recordings/1_nicolas_26.wav,1_nicolas_26.wav.png,mfcc/1_nicolas_26.wav.png
1_nicolas_27.wav,1,nicolas,27,free-spoken-digit-dataset/recordings/1_nicolas_27.wav,1_nicolas_27.wav.png,mfcc/1_nicolas_27.wav.png
1_nicolas_28.wav,1,nicolas,28,free-spoken-digit-dataset/recordings/1_nicolas_28.wav,1_nicolas_28.wav.png,mfcc/1_nicolas_28.wav.png
1_nicolas_29.wav,1,nicolas,29,free-spoken-digit-dataset/recordings/1_nicolas_29.wav,1_nicolas_29.wav.png,mfcc/1_nicolas_29.wav.png
1_nicolas_3.wav,1,nicolas,3,free-spoken-digit-dataset/recordings/1_nicolas_3.wav,1_nicolas_3.wav.png,mfcc/1_nicolas_3.wav.png
1_nicolas_30.wav,1,nicolas,30,free-spoken-digit-dataset/recordings/1_nicolas_30.wav,1_nicolas_30.wav.png,mfcc/1_nicolas_30.wav.png
1_nicolas_31.wav,1,nicolas,31,free-spoken-digit-dataset/recordings/1_nicolas_31.wav,1_nicolas_31.wav.png,mfcc/1_nicolas_31.wav.png
1_nicolas_32.wav,1,nicolas,32,free-spoken-digit-dataset/recordings/1_nicolas_32.wav,1_nicolas_32.wav.png,mfcc/1_nicolas_32.wav.png
1_nicolas_33.wav,1,nicolas,33,free-spoken-digit-dataset/recordings/1_nicolas_33.wav,1_nicolas_33.wav.png,mfcc/1_nicolas_33.wav.png
1_nicolas_34.wav,1,nicolas,34,free-spoken-digit-dataset/recordings/1_nicolas_34.wav,1_nicolas_34.wav.png,mfcc/1_nicolas_34.wav.png
1_nicolas_35.wav,1,nicolas,35,free-spoken-digit-dataset/recordings/1_nicolas_35.wav,1_nicolas_35.wav.png,mfcc/1_nicolas_35.wav.png
1_nicolas_36.wav,1,nicolas,36,free-spoken-digit-dataset/recordings/1_nicolas_36.wav,1_nicolas_36.wav.png,mfcc/1_nicolas_36.wav.png
1_nicolas_37.wav,1,nicolas,37,free-spoken-digit-dataset/recordings/1_nicolas_37.wav,1_nicolas_37.wav.png,mfcc/1_nicolas_37.wav.png
1_nicolas_38.wav,1,nicolas,38,free-spoken-digit-dataset/recordings/1_nicolas_38.wav,1_nicolas_38.wav.png,mfcc/1_nicolas_38.wav.png
1_nicolas_39.wav,1,nicolas,39,free-spoken-digit-dataset/recordings/1_nicolas_39.wav,1_nicolas_39.wav.png,mfcc/1_nicolas_39.wav.png
1_nicolas_4.wav,1,nicolas,4,free-spoken-digit-dataset/recordings/1_nicolas_4.wav,1_nicolas_4.wav.png,mfcc/1_nicolas_4.wav.png
1_nicolas_40.wav,1,nicolas,40,free-spoken-digit-dataset/recordings/1_nicolas_40.wav,1_nicolas_40.wav.png,mfcc/1_nicolas_40.wav.png
1_nicolas_41.wav,1,nicolas,41,free-spoken-digit-dataset/recordings/1_nicolas_41.wav,1_nicolas_41.wav.png,mfcc/1_nicolas_41.wav.png
1_nicolas_42.wav,1,nicolas,42,free-spoken-digit-dataset/recordings/1_nicolas_42.wav,1_nicolas_42.wav.png,mfcc/1_nicolas_42.wav.png
1_nicolas_43.wav,1,nicolas,43,free-spoken-digit-dataset/recordings/1_nicolas_43.wav,1_nicolas_43.wav.png,mfcc/1_nicolas_43.wav.png
1_nicolas_44.wav,1,nicolas,44,free-spoken-digit-dataset/recordings/1_nicolas_44.wav,1_nicolas_44.wav.png,mfcc/1_nicolas_44.wav.png
1_nicolas_45.wav,1,nicolas,45,free-spoken-digit-dataset/recordings/1_nicolas_45.wav,1_nicolas_45.wav.png,mfcc/1_nicolas_45.wav.png
1_nicolas_46.wav,1,nicolas,46,free-spoken-digit-dataset/recordings/1_nicolas_46.wav,1_nicolas_46.wav.png,mfcc/1_nicolas_46.wav.png
1_nicolas_47.wav,1,nicolas,47,free-spoken-digit-dataset/recordings/1_nicolas_47.wav,1_nicolas_47.wav.png,mfcc/1_nicolas_47.wav.png
1_nicolas_48.wav,1,nicolas,48,free-spoken-digit-dataset/recordings/1_nicolas_48.wav,1_nicolas_48.wav.png,mfcc/1_nicolas_48.wav.png
1_nicolas_49.wav,1,nicolas,49,free-spoken-digit-dataset/recordings/1_nicolas_49.wav,1_nicolas_49.wav.png,mfcc/1_nicolas_49.wav.png
1_nicolas_5.wav,1,nicolas,5,free-spoken-digit-dataset/recordings/1_nicolas_5.wav,1_nicolas_5.wav.png,mfcc/1_nicolas_5.wav.png
1_nicolas_6.wav,1,nicolas,6,free-spoken-digit-dataset/recordings/1_nicolas_6.wav,1_nicolas_6.wav.png,mfcc/1_nicolas_6.wav.png
1_nicolas_7.wav,1,nicolas,7,free-spoken-digit-dataset/recordings/1_nicolas_7.wav,1_nicolas_7.wav.png,mfcc/1_nicolas_7.wav.png
1_nicolas_8.wav,1,nicolas,8,free-spoken-digit-dataset/recordings/1_nicolas_8.wav,1_nicolas_8.wav.png,mfcc/1_nicolas_8.wav.png
1_nicolas_9.wav,1,nicolas,9,free-spoken-digit-dataset/recordings/1_nicolas_9.wav,1_nicolas_9.wav.png,mfcc/1_nicolas_9.wav.png
1_theo_0.wav,1,theo,0,free-spoken-digit-dataset/recordings/1_theo_0.wav,1_theo_0.wav.png,mfcc/1_theo_0.wav.png
1_theo_1.wav,1,theo,1,free-spoken-digit-dataset/recordings/1_theo_1.wav,1_theo_1.wav.png,mfcc/1_theo_1.wav.png
1_theo_10.wav,1,theo,10,free-spoken-digit-dataset/recordings/1_theo_10.wav,1_theo_10.wav.png,mfcc/1_theo_10.wav.png
1_theo_11.wav,1,theo,11,free-spoken-digit-dataset/recordings/1_theo_11.wav,1_theo_11.wav.png,mfcc/1_theo_11.wav.png
1_theo_12.wav,1,theo,12,free-spoken-digit-dataset/recordings/1_theo_12.wav,1_theo_12.wav.png,mfcc/1_theo_12.wav.png
1_theo_13.wav,1,theo,13,free-spoken-digit-dataset/recordings/1_theo_13.wav,1_theo_13.wav.png,mfcc/1_theo_13.wav.png
1_theo_14.wav,1,theo,14,free-spoken-digit-dataset/recordings/1_theo_14.wav,1_theo_14.wav.png,mfcc/1_theo_14.wav.png
1_theo_15.wav,1,theo,15,free-spoken-digit-dataset/recordings/1_theo_15.wav,1_theo_15.wav.png,mfcc/1_theo_15.wav.png
1_theo_16.wav,1,theo,16,free-spoken-digit-dataset/recordings/1_theo_16.wav,1_theo_16.wav.png,mfcc/1_theo_16.wav.png
1_theo_17.wav,1,theo,17,free-spoken-digit-dataset/recordings/1_theo_17.wav,1_theo_17.wav.png,mfcc/1_theo_17.wav.png
1_theo_18.wav,1,theo,18,free-spoken-digit-dataset/recordings/1_theo_18.wav,1_theo_18.wav.png,mfcc/1_theo_18.wav.png
1_theo_19.wav,1,theo,19,free-spoken-digit-dataset/recordings/1_theo_19.wav,1_theo_19.wav.png,mfcc/1_theo_19.wav.png
1_theo_2.wav,1,theo,2,free-spoken-digit-dataset/recordings/1_theo_2.wav,1_theo_2.wav.png,mfcc/1_theo_2.wav.png
1_theo_20.wav,1,theo,20,free-spoken-digit-dataset/recordings/1_theo_20.wav,1_theo_20.wav.png,mfcc/1_theo_20.wav.png
1_theo_21.wav,1,theo,21,free-spoken-digit-dataset/recordings/1_theo_21.wav,1_theo_21.wav.png,mfcc/1_theo_21.wav.png
1_theo_22.wav,1,theo,22,free-spoken-digit-dataset/recordings/1_theo_22.wav,1_theo_22.wav.png,mfcc/1_theo_22.wav.png
1_theo_23.wav,1,theo,23,free-spoken-digit-dataset/recordings/1_theo_23.wav,1_theo_23.wav.png,mfcc/1_theo_23.wav.png
1_theo_24.wav,1,theo,24,free-spoken-digit-dataset/recordings/1_theo_24.wav,1_theo_24.wav.png,mfcc/1_theo_24.wav.png
1_theo_25.wav,1,theo,25,free-spoken-digit-dataset/recordings/1_theo_25.wav,1_theo_25.wav.png,mfcc/1_theo_25.wav.png
1_theo_26.wav,1,theo,26,free-spoken-digit-dataset/recordings/1_theo_26.wav,1_theo_26.wav.png,mfcc/1_theo_26.wav.png
1_theo_27.wav,1,theo,27,free-spoken-digit-dataset/recordings/1_theo_27.wav,1_theo_27.wav.png,mfcc/1_theo_27.wav.png
1_theo_28.wav,1,theo,28,free-spoken-digit-dataset/recordings/1_theo_28.wav,1_theo_28.wav.png,mfcc/1_theo_28.wav.png
1_theo_29.wav,1,theo,29,free-spoken-digit-dataset/recordings/1_theo_29.wav,1_theo_29.wav.png,mfcc/1_theo_29.wav.png
1_theo_3.wav,1,theo,3,free-spoken-digit-dataset/recordings/1_theo_3.wav,1_theo_3.wav.png,mfcc/1_theo_3.wav.png
1_theo_30.wav,1,theo,30,free-spoken-digit-dataset/recordings/1_theo_30.wav,1_theo_30.wav.png,mfcc/1_theo_30.wav.png
1_theo_31.wav,1,theo,31,free-spoken-digit-dataset/recordings/1_theo_31.wav,1_theo_31.wav.png,mfcc/1_theo_31.wav.png
1_theo_32.wav,1,theo,32,free-spoken-digit-dataset/recordings/1_theo_32.wav,1_theo_32.wav.png,mfcc/1_theo_32.wav.png
1_theo_33.wav,1,theo,33,free-spoken-digit-dataset/recordings/1_theo_33.wav,1_theo_33.wav.png,mfcc/1_theo_33.wav.png
1_theo_34.wav,1,theo,34,free-spoken-digit-dataset/recordings/1_theo_34.wav,1_theo_34.wav.png,mfcc/1_theo_34.wav.png
1_theo_35.wav,1,theo,35,free-spoken-digit-dataset/recordings/1_theo_35.wav,1_theo_35.wav.png,mfcc/1_theo_35.wav.png
1_theo_36.wav,1,theo,36,free-spoken-digit-dataset/recordings/1_theo_36.wav,1_theo_36.wav.png,mfcc/1_theo_36.wav.png
1_theo_37.wav,1,theo,37,free-spoken-digit-dataset/recordings/1_theo_37.wav,1_theo_37.wav.png,mfcc/1_theo_37.wav.png
1_theo_38.wav,1,theo,38,free-spoken-digit-dataset/recordings/1_theo_38.wav,1_theo_38.wav.png,mfcc/1_theo_38.wav.png
1_theo_39.wav,1,theo,39,free-spoken-digit-dataset/recordings/1_theo_39.wav,1_theo_39.wav.png,mfcc/1_theo_39.wav.png
1_theo_4.wav,1,theo,4,free-spoken-digit-dataset/recordings/1_theo_4.wav,1_theo_4.wav.png,mfcc/1_theo_4.wav.png
1_theo_40.wav,1,theo,40,free-spoken-digit-dataset/recordings/1_theo_40.wav,1_theo_40.wav.png,mfcc/1_theo_40.wav.png
1_theo_41.wav,1,theo,41,free-spoken-digit-dataset/recordings/1_theo_41.wav,1_theo_41.wav.png,mfcc/1_theo_41.wav.png
1_theo_42.wav,1,theo,42,free-spoken-digit-dataset/recordings/1_theo_42.wav,1_theo_42.wav.png,mfcc/1_theo_42.wav.png
1_theo_43.wav,1,theo,43,free-spoken-digit-dataset/recordings/1_theo_43.wav,1_theo_43.wav.png,mfcc/1_theo_43.wav.png
1_theo_44.wav,1,theo,44,free-spoken-digit-dataset/recordings/1_theo_44.wav,1_theo_44.wav.png,mfcc/1_theo_44.wav.png
1_theo_45.wav,1,theo,45,free-spoken-digit-dataset/recordings/1_theo_45.wav,1_theo_45.wav.png,mfcc/1_theo_45.wav.png
1_theo_46.wav,1,theo,46,free-spoken-digit-dataset/recordings/1_theo_46.wav,1_theo_46.wav.png,mfcc/1_theo_46.wav.png
1_theo_47.wav,1,theo,47,free-spoken-digit-dataset/recordings/1_theo_47.wav,1_theo_47.wav.png,mfcc/1_theo_47.wav.png
1_theo_48.wav,1,theo,48,free-spoken-digit-dataset/recordings/1_theo_48.wav,1_theo_48.wav.png,mfcc/1_theo_48.wav.png
1_theo_49.wav,1,theo,49,free-spoken-digit-dataset/recordings/1_theo_49.wav,1_theo_49.wav.png,mfcc/1_theo_49.wav.png
1_theo_5.wav,1,theo,5,free-spoken-digit-dataset/recordings/1_theo_5.wav,1_theo_5.wav.png,mfcc/1_theo_5.wav.png
1_theo_6.wav,1,theo,6,free-spoken-digit-dataset/recordings/1_theo_6.wav,1_theo_6.wav.png,mfcc/1_theo_6.wav.png
1_theo_7.wav,1,theo,7,free-spoken-digit-dataset/recordings/1_theo_7.wav,1_theo_7.wav.png,mfcc/1_theo_7.wav.png
1_theo_8.wav,1,theo,8,free-spoken-digit-dataset/recordings/1_theo_8.wav,1_theo_8.wav.png,mfcc/1_theo_8.wav.png
1_theo_9.wav,1,theo,9,free-spoken-digit-dataset/recordings/1_theo_9.wav,1_theo_9.wav.png,mfcc/1_theo_9.wav.png
1_yweweler_0.wav,1,yweweler,0,free-spoken-digit-dataset/recordings/1_yweweler_0.wav,1_yweweler_0.wav.png,mfcc/1_yweweler_0.wav.png
1_yweweler_1.wav,1,yweweler,1,free-spoken-digit-dataset/recordings/1_yweweler_1.wav,1_yweweler_1.wav.png,mfcc/1_yweweler_1.wav.png
1_yweweler_10.wav,1,yweweler,10,free-spoken-digit-dataset/recordings/1_yweweler_10.wav,1_yweweler_10.wav.png,mfcc/1_yweweler_10.wav.png
1_yweweler_11.wav,1,yweweler,11,free-spoken-digit-dataset/recordings/1_yweweler_11.wav,1_yweweler_11.wav.png,mfcc/1_yweweler_11.wav.png
